Date,Time,Ax,Ay,Az,Gx,Gy,Gz
2025-02-07,00:14:50:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:14:51:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:14:51:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:14:52:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:14:52:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:14:53:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:14:53:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:14:54:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:14:54:00,0.01,-0.76,0.68,-0.18,0.37,-0.24
2025-02-07,00:14:55:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:14:55:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:14:56:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:14:56:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:14:57:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:14:57:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:14:58:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:14:58:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:14:59:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:14:59:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:00:00,0.01,-0.77,0.68,-0.24,0.31,-0.12
2025-02-07,00:15:00:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:01:00,0.01,-0.77,0.68,-0.18,0.31,-0.12
2025-02-07,00:15:01:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:02:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:02:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:03:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:03:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:15:04:00,0.01,-0.76,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:04:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:05:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:05:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:15:06:00,0.01,-0.77,0.68,-0.24,0.43,-0.18
2025-02-07,00:15:06:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:07:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:07:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:08:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:08:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:09:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:09:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:15:10:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:10:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:15:11:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:11:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:12:00,0.01,-0.76,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:12:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:13:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:13:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:14:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:15:14:00,0.01,-0.77,0.68,-0.18,0.31,-0.12
2025-02-07,00:15:15:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:15:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:16:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:16:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:17:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:17:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:18:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:18:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:19:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:19:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:15:20:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:20:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:21:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:21:00,0.01,-0.77,0.68,-0.12,0.31,-0.18
2025-02-07,00:15:22:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:22:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:23:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:23:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:24:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:24:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:25:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:26:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:15:26:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:27:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:27:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:28:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:28:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:29:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:29:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:15:30:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:30:00,0.01,-0.77,0.68,-0.24,0.31,-0.24
2025-02-07,00:15:31:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:31:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:32:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:32:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:33:00,0.01,-0.76,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:33:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:15:34:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:34:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:35:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:35:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:36:00,0.01,-0.77,0.68,-0.24,0.31,-0.24
2025-02-07,00:15:36:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:15:37:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:15:37:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:38:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:38:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:39:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:39:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:40:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:40:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:41:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:41:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:42:00,0.01,-0.77,0.68,-0.24,0.31,-0.24
2025-02-07,00:15:42:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:43:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:43:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:44:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:15:44:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:45:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:45:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:46:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:46:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:15:47:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:47:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:48:00,0.01,-0.76,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:48:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:49:00,0.01,-0.77,0.68,-0.12,0.37,-0.24
2025-02-07,00:15:49:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:15:50:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:15:50:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:51:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:15:51:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:15:52:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:15:52:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:53:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:53:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:54:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:54:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:15:55:00,0.01,-0.77,0.68,-0.24,0.43,-0.18
2025-02-07,00:15:55:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:56:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:15:56:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:57:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:57:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:15:58:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:58:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:15:59:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:15:59:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:00:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:00:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:16:01:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:01:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:16:02:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:02:00,0.01,-0.77,0.68,-0.24,0.31,-0.24
2025-02-07,00:16:03:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:03:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:16:04:00,0.01,-0.77,0.68,-0.24,0.31,-0.24
2025-02-07,00:16:04:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:05:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:05:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:06:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:06:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:07:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:07:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:08:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:08:00,0.01,-0.76,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:09:00,0.01,-0.77,0.68,-0.24,0.43,-0.24
2025-02-07,00:16:09:00,0.01,-0.77,0.68,-0.24,0.31,-0.24
2025-02-07,00:16:10:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:10:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:11:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:11:00,0.01,-0.76,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:12:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:12:00,0.01,-0.76,0.68,-0.24,0.31,-0.18
2025-02-07,00:16:13:00,0.01,-0.76,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:13:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:14:00,0.01,-0.76,0.68,-0.24,0.31,-0.18
2025-02-07,00:16:14:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:15:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:15:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:16:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:16:16:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:17:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:17:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:18:00,0.01,-0.76,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:18:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:19:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:19:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:20:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:20:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:21:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:21:00,0.01,-0.76,0.68,-0.24,0.31,-0.18
2025-02-07,00:16:22:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:22:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:23:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:23:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:16:24:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:24:00,0.01,-0.77,0.68,-0.18,0.31,-0.24
2025-02-07,00:16:25:00,0.01,-0.77,0.68,-0.24,0.31,-0.18
2025-02-07,00:16:25:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:26:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:26:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:27:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:27:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:28:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:29:00,0.01,-0.76,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:29:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:30:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:30:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:31:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:31:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:32:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:32:00,0.01,-0.77,0.68,-0.18,0.37,-0.24
2025-02-07,00:16:33:00,0.01,-0.76,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:33:00,0.01,-0.77,0.68,-0.18,0.31,-0.18
2025-02-07,00:16:34:00,0.01,-0.77,0.68,-0.24,0.37,-0.24
2025-02-07,00:16:34:00,0.01,-0.76,0.68,-0.18,0.37,-0.31
2025-02-07,00:16:35:00,0.01,-0.76,0.68,-0.24,0.31,-0.24
2025-02-07,00:16:35:00,0.01,-0.77,0.68,-0.24,0.37,-0.18
2025-02-07,00:16:36:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:36:00,0.01,-0.77,0.68,-0.18,0.37,-0.18
2025-02-07,00:16:37:00,0.0,-0.73,0.67,-1.22,0.79,-0.18
2025-02-07,00:16:37:00,0.0,-0.75,0.68,1.1,0.49,0.98
2025-02-07,00:16:38:00,-0.04,-0.71,0.75,-52.8,-12.39,9.58
2025-02-07,00:16:38:00,0.0,-0.77,0.67,1.46,10.19,5.0
2025-02-07,00:16:39:00,0.03,-0.77,0.68,0.12,0.61,-0.61
2025-02-07,00:16:39:00,0.01,-0.77,0.67,-2.01,4.33,2.44
2025-02-07,00:16:40:00,-0.08,-0.59,1.05,213.01,-146.61,27.1
2025-02-07,00:16:40:00,0.34,-0.7,-1.54,-340.7,-58.53,-272.46
2025-02-07,00:16:41:00,0.24,-0.9,-1.41,-61.89,-159.24,117.74
2025-02-07,00:16:41:00,-0.08,0.7,-1.11,27.28,0.31,40.83
2025-02-07,00:16:42:00,-0.11,1.88,0.41,75.38,31.49,-89.11
2025-02-07,00:16:42:00,-0.06,-0.31,0.67,-15.44,35.58,22.09
2025-02-07,00:16:43:00,0.02,-0.59,0.84,-2.99,5.55,0.49
2025-02-07,00:16:43:00,-0.01,-0.58,0.83,3.05,-9.77,-5.49
2025-02-07,00:16:44:00,0.01,-0.57,0.84,-1.1,1.16,0.31
2025-02-07,00:16:44:00,0.01,-0.57,0.85,-0.18,1.34,-0.06
2025-02-07,00:16:45:00,0.01,-0.57,0.85,-0.61,0.49,-0.31
2025-02-07,00:16:45:00,0.01,-0.57,0.85,-0.73,0.24,-0.24
2025-02-07,00:16:46:00,0.02,-0.57,0.85,-0.06,0.31,-0.24
2025-02-07,00:16:46:00,0.02,-0.57,0.85,0.55,0.61,-0.55
2025-02-07,00:16:47:00,0.02,-0.57,0.85,-0.06,0.06,-0.24
2025-02-07,00:16:47:00,0.02,-0.57,0.85,0.24,0.06,-0.18
2025-02-07,00:16:48:00,0.02,-0.57,0.85,-0.31,0.31,-0.18
2025-02-07,00:16:48:00,0.02,-0.57,0.85,-0.31,0.31,-0.12
2025-02-07,00:16:49:00,0.0,-0.57,0.84,-3.42,-6.71,-5.07
2025-02-07,00:16:49:00,0.02,-0.57,0.85,-1.1,2.5,0.85
2025-02-07,00:16:50:00,0.03,-0.58,0.85,0.37,-0.61,-0.43
2025-02-07,00:16:50:00,0.02,-0.57,0.85,-0.06,-0.06,-0.49
2025-02-07,00:16:51:00,0.02,-0.57,0.85,-0.12,0.18,-0.31
2025-02-07,00:16:51:00,0.02,-0.57,0.85,0.43,0.06,0.12
2025-02-07,00:16:52:00,0.02,-0.57,0.85,-0.06,0.43,-0.31
2025-02-07,00:16:52:00,0.02,-0.57,0.85,-0.18,0.37,-0.18
2025-02-07,00:16:53:00,0.02,-0.57,0.85,-0.18,0.37,-0.12
2025-02-07,00:16:53:00,0.02,-0.57,0.85,-0.24,0.31,-0.18
2025-02-07,00:16:54:00,0.02,-0.57,0.85,-0.18,0.18,-0.37
2025-02-07,00:16:54:00,0.02,-0.57,0.85,-0.18,0.31,-0.18
2025-02-07,00:16:55:00,0.02,-0.57,0.85,-0.24,0.37,-0.12
2025-02-07,00:16:55:00,0.02,-0.57,0.85,-0.24,0.31,-0.12
2025-02-07,00:16:56:00,0.02,-0.57,0.85,-0.24,0.37,-0.12
2025-02-07,00:16:56:00,0.02,-0.57,0.85,-0.18,0.37,-0.12
2025-02-07,00:16:57:00,0.02,-0.57,0.85,-0.18,0.37,-0.18
2025-02-07,00:16:57:00,0.02,-0.57,0.85,-0.24,0.37,-0.18
2025-02-07,00:16:58:00,0.02,-0.57,0.85,-0.24,0.37,-0.18
2025-02-07,00:16:58:00,0.02,-0.57,0.85,-0.24,0.37,-0.06
2025-02-07,00:16:59:00,0.02,-0.57,0.85,-0.18,0.31,-0.18
2025-02-07,00:16:59:00,0.02,-0.57,0.85,0.55,0.37,-0.06
2025-02-07,00:17:00:00,0.02,-0.55,0.85,-1.04,0.49,0.24
2025-02-07,00:17:00:00,0.02,-0.57,0.85,0.55,0.67,-0.12
2025-02-07,00:17:01:00,0.02,-0.57,0.85,2.14,-1.89,-0.49
2025-02-07,00:17:01:00,0.02,-0.57,0.85,-2.5,1.77,-1.16
2025-02-07,00:17:02:00,0.02,-0.57,0.85,-0.73,-0.55,-0.61
2025-02-07,00:17:02:00,0.02,-0.56,0.85,0.43,-2.26,-1.28
2025-02-07,00:17:03:00,0.01,-0.56,0.85,1.53,-3.97,-1.53
2025-02-07,00:17:03:00,0.02,-0.57,0.85,-0.85,0.18,-0.85
2025-02-07,00:17:04:00,0.02,-0.57,0.85,-0.24,-0.18,-0.55
2025-02-07,00:17:04:00,0.02,-0.57,0.85,-0.18,0.18,-0.31
2025-02-07,00:17:05:00,0.02,-0.58,0.84,0.85,0.85,0.43
2025-02-07,00:17:05:00,0.02,-0.57,0.85,0.12,0.55,0.12
2025-02-07,00:17:06:00,0.02,-0.58,0.85,-0.49,0.79,0.0
2025-02-07,00:17:06:00,0.02,-0.58,0.84,-0.24,2.08,0.55
2025-02-07,00:17:07:00,0.02,-0.57,0.85,0.0,0.79,0.0
2025-02-07,00:17:07:00,0.02,-0.57,0.85,-0.12,-0.37,-0.31
2025-02-07,00:17:08:00,0.02,-0.57,0.85,-0.06,0.37,15.5
2025-02-07,00:17:08:00,0.02,-0.57,0.85,0.31,0.73,0.37
2025-02-07,00:17:09:00,0.02,-0.57,0.85,0.67,0.49,0.06
2025-02-07,00:17:09:00,0.02,-0.57,0.85,0.61,0.92,0.18
2025-02-07,00:17:10:00,0.02,-0.58,0.85,-0.79,0.55,-0.49
2025-02-07,00:17:10:00,0.02,-0.57,0.85,-0.18,-0.12,0.31
2025-02-07,00:17:11:00,0.02,-0.57,0.85,-0.18,1.71,0.85
2025-02-07,00:17:11:00,0.02,-0.57,0.85,0.18,0.92,0.79
2025-02-07,00:17:12:00,0.02,-0.57,0.85,0.12,0.12,-0.12
2025-02-07,00:17:12:00,0.02,-0.57,0.85,0.24,0.61,0.0
2025-02-07,00:17:13:00,0.02,-0.57,0.85,-0.24,0.67,-0.12
2025-02-07,00:17:13:00,0.02,-0.57,0.85,-0.06,0.31,-0.18
2025-02-07,00:17:14:00,0.02,-0.57,0.85,-0.24,0.49,-0.18
2025-02-07,00:17:14:00,0.02,-0.57,0.85,0.31,0.12,-0.06
2025-02-07,00:17:15:00,0.02,-0.58,0.85,-1.77,0.92,0.0
2025-02-07,00:17:15:00,0.02,-0.57,0.85,-0.24,-0.06,-0.31
2025-02-07,00:17:16:00,0.02,-0.57,0.85,-0.49,0.24,-0.37
2025-02-07,00:17:16:00,0.02,-0.57,0.85,0.18,0.31,-0.06
2025-02-07,00:17:17:00,0.02,-0.57,0.85,-0.12,0.24,-0.24
2025-02-07,00:17:17:00,0.02,-0.57,0.85,-0.12,0.12,-0.31
2025-02-07,00:17:18:00,0.02,-0.57,0.85,-0.49,0.55,-0.18
2025-02-07,00:17:18:00,0.02,-0.57,0.85,-0.37,0.37,-0.18
2025-02-07,00:17:19:00,0.02,-0.57,0.85,-0.31,0.31,-0.31
2025-02-07,00:17:19:00,0.02,-0.57,0.85,0.0,0.31,-0.12
2025-02-07,00:17:20:00,0.02,-0.57,0.85,-0.55,0.43,-0.18
2025-02-07,00:17:20:00,0.02,-0.57,0.85,-0.12,0.18,-0.12
2025-02-07,00:17:21:00,0.02,-0.57,0.85,-0.12,0.12,-0.24
2025-02-07,00:17:21:00,0.02,-0.57,0.85,-0.18,0.43,-0.24
2025-02-07,00:17:22:00,0.02,-0.58,0.85,-1.16,1.53,-0.18
2025-02-07,00:17:22:00,0.02,-0.57,0.85,-0.67,0.79,0.31
