Date,Time,Ax,Ay,Az,Gx,Gy,Gz
2025-02-07,00:19:56:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:19:57:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:19:57:00,-0.08,-0.65,0.79,-0.24,0.31,-0.12
2025-02-07,00:19:58:00,-0.08,-0.65,0.79,-0.31,0.43,0.0
2025-02-07,00:19:58:00,-0.07,-0.65,0.79,-0.55,0.24,0.0
2025-02-07,00:19:59:00,-0.08,-0.65,0.79,-0.37,0.31,-0.06
2025-02-07,00:19:59:00,-0.07,-0.64,0.79,0.49,-0.73,0.37
2025-02-07,00:20:00:00,-0.07,-0.65,0.79,0.24,-0.18,-0.61
2025-02-07,00:20:00:00,-0.07,-0.64,0.79,1.04,0.06,-0.31
2025-02-07,00:20:01:00,-0.07,-0.65,0.79,0.43,0.43,-0.24
2025-02-07,00:20:01:00,-0.07,-0.65,0.79,-0.79,-0.24,-0.18
2025-02-07,00:20:02:00,-0.08,-0.65,0.79,-0.37,0.12,-0.73
2025-02-07,00:20:02:00,-0.08,-0.65,0.79,0.73,-0.12,-0.31
2025-02-07,00:20:03:00,-0.08,-0.65,0.78,-0.18,0.24,-0.24
2025-02-07,00:20:03:00,-0.08,-0.65,0.79,-0.18,-0.06,0.06
2025-02-07,00:20:04:00,-0.07,-0.65,0.79,-0.18,0.24,-0.24
2025-02-07,00:20:04:00,-0.07,-0.65,0.79,0.0,0.31,-0.18
2025-02-07,00:20:05:00,-0.07,-0.65,0.79,-0.31,0.31,-0.18
2025-02-07,00:20:05:00,-0.07,-0.65,0.79,-0.06,0.31,-0.12
2025-02-07,00:20:06:00,-0.07,-0.65,0.79,-0.24,0.31,-0.18
2025-02-07,00:20:06:00,-0.07,-0.65,0.79,-0.37,0.37,-0.24
2025-02-07,00:20:07:00,-0.07,-0.65,0.79,-0.31,0.37,-0.12
2025-02-07,00:20:07:00,-0.07,-0.65,0.79,-0.24,0.43,-0.12
2025-02-07,00:20:08:00,-0.07,-0.65,0.79,-0.24,0.37,-0.12
2025-02-07,00:20:08:00,-0.07,-0.65,0.79,-0.18,0.31,-0.06
2025-02-07,00:20:09:00,-0.07,-0.65,0.79,-0.31,0.37,-0.18
2025-02-07,00:20:09:00,-0.07,-0.65,0.79,-0.18,0.31,-0.24
2025-02-07,00:20:10:00,-0.07,-0.65,0.79,-0.24,0.31,-0.18
2025-02-07,00:20:10:00,-0.07,-0.65,0.79,-0.24,0.24,-0.18
2025-02-07,00:20:11:00,-0.07,-0.65,0.79,-0.18,0.31,-0.12
2025-02-07,00:20:11:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:20:12:00,-0.07,-0.65,0.79,-0.24,0.37,-0.12
2025-02-07,00:20:12:00,-0.07,-0.65,0.79,-0.18,0.31,-0.12
2025-02-07,00:20:13:00,-0.07,-0.65,0.79,-0.18,0.37,-0.18
2025-02-07,00:20:13:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:20:14:00,-0.07,-0.65,0.79,-0.12,0.37,-0.12
2025-02-07,00:20:14:00,-0.07,-0.65,0.79,0.0,0.31,-0.18
2025-02-07,00:20:15:00,-0.07,-0.65,0.79,0.79,-0.37,0.06
2025-02-07,00:20:15:00,-0.07,-0.65,0.79,0.06,0.55,-0.18
2025-02-07,00:20:16:00,-0.07,-0.65,0.79,-0.73,0.37,-0.18
2025-02-07,00:20:16:00,-0.07,-0.65,0.79,-0.31,0.61,0.12
2025-02-07,00:20:17:00,-0.07,-0.65,0.79,-0.31,0.31,-0.12
2025-02-07,00:20:17:00,-0.07,-0.65,0.79,0.0,0.49,0.0
2025-02-07,00:20:18:00,-0.07,-0.65,0.79,0.06,0.12,-0.06
2025-02-07,00:20:18:00,-0.07,-0.65,0.79,-0.24,0.37,-0.18
2025-02-07,00:20:19:00,-0.07,-0.65,0.79,-0.24,0.37,-0.06
2025-02-07,00:20:19:00,-0.07,-0.65,0.79,-0.18,0.37,-0.12
2025-02-07,00:20:20:00,-0.07,-0.65,0.79,-0.18,0.31,-0.18
2025-02-07,00:20:20:00,-0.07,-0.65,0.79,-0.24,0.31,-0.18
2025-02-07,00:20:21:00,-0.07,-0.65,0.79,-0.18,0.37,-0.12
2025-02-07,00:20:21:00,-0.07,-0.65,0.79,-0.24,0.37,-0.18
2025-02-07,00:20:22:00,-0.07,-0.65,0.79,-0.18,0.37,-0.18
2025-02-07,00:20:22:00,-0.07,-0.65,0.79,-0.31,0.31,-0.18
2025-02-07,00:20:23:00,-0.07,-0.65,0.79,-0.12,0.31,-0.18
2025-02-07,00:20:23:00,-0.07,-0.65,0.79,-0.24,0.37,-0.12
2025-02-07,00:20:24:00,-0.07,-0.65,0.79,-0.24,0.31,-0.12
2025-02-07,00:20:24:00,-0.07,-0.65,0.79,-0.79,0.37,-0.18
2025-02-07,00:20:25:00,-0.07,-0.64,0.8,0.43,-1.71,-0.43
2025-02-07,00:20:25:00,-0.22,-0.67,0.76,20.26,-56.15,-17.21
2025-02-07,00:20:26:00,-0.17,-0.68,0.74,-2.69,5.98,2.87
2025-02-07,00:20:26:00,-0.17,-0.68,0.74,-0.55,0.98,0.24
2025-02-07,00:20:27:00,-0.17,-0.68,0.74,0.06,0.18,-0.31
2025-02-07,00:20:27:00,-0.14,-0.55,0.85,27.22,-52.25,-15.32
2025-02-07,00:20:28:00,-0.38,0.78,-1.13,19.29,-510.62,79.22
2025-02-07,00:20:28:00,-0.29,0.37,-0.63,-15.93,-49.5,-30.94
2025-02-07,00:20:29:00,0.11,-0.52,0.8,149.78,-86.79,83.37
2025-02-07,00:20:29:00,-0.01,-0.74,0.83,27.1,38.76,-23.68
2025-02-07,00:20:30:00,0.03,-0.61,0.82,-0.55,1.34,-1.59
2025-02-07,00:20:30:00,0.02,-0.62,0.81,-0.06,0.24,-0.49
2025-02-07,00:20:31:00,0.02,-0.62,0.82,-0.79,0.55,-0.31
2025-02-07,00:20:31:00,0.03,-0.62,0.82,-0.37,0.43,-0.37
2025-02-07,00:20:32:00,0.03,-0.62,0.82,-0.24,0.43,-0.31
2025-02-07,00:20:32:00,0.03,-0.62,0.82,-0.43,0.49,-0.31
2025-02-07,00:20:33:00,0.03,-0.62,0.82,-0.31,0.43,-0.24
2025-02-07,00:20:33:00,0.03,-0.62,0.82,-0.18,0.37,-0.31
2025-02-07,00:20:34:00,0.03,-0.62,0.82,-0.18,0.37,-0.18
2025-02-07,00:20:34:00,0.03,-0.62,0.82,-0.18,0.37,-0.18
2025-02-07,00:20:35:00,0.03,-0.62,0.82,-0.24,0.37,-0.18
2025-02-07,00:20:35:00,0.03,-0.62,0.82,-0.85,0.49,-0.12
2025-02-07,00:20:36:00,0.03,-0.62,0.81,-0.43,0.37,-0.18
2025-02-07,00:20:36:00,0.03,-0.62,0.81,0.0,0.31,-0.24
2025-02-07,00:20:37:00,0.03,-0.62,0.82,-0.55,0.43,-0.24
2025-02-07,00:20:37:00,0.03,-0.62,0.82,-0.24,0.37,-0.12
2025-02-07,00:20:38:00,0.03,-0.62,0.82,-0.55,0.43,0.06
2025-02-07,00:20:38:00,0.03,-0.62,0.81,-0.67,0.37,-0.06
2025-02-07,00:20:39:00,0.03,-0.62,0.82,-0.37,0.37,-0.18
2025-02-07,00:20:39:00,0.02,-0.64,0.81,-0.24,-0.12,0.0
2025-02-07,00:20:40:00,0.03,-0.63,0.81,-1.1,0.31,-0.06
2025-02-07,00:20:41:00,0.03,-0.62,0.82,-1.1,0.61,-0.61
2025-02-07,00:20:41:00,0.03,-0.62,0.81,0.73,0.24,-0.18
2025-02-07,00:20:42:00,0.03,-0.62,0.81,-0.61,0.37,-0.18
2025-02-07,00:20:42:00,0.03,-0.62,0.81,0.18,0.31,-0.37
2025-02-07,00:20:43:00,0.03,-0.62,0.81,-0.55,0.43,-0.18
2025-02-07,00:20:43:00,0.03,-0.62,0.81,-0.31,0.43,-0.18
2025-02-07,00:20:44:00,0.02,-0.62,0.81,0.06,0.31,0.0
2025-02-07,00:20:44:00,0.03,-0.62,0.81,-0.37,0.37,-0.18
2025-02-07,00:20:45:00,0.03,-0.62,0.81,-0.31,0.43,-0.12
2025-02-07,00:20:45:00,0.03,-0.62,0.81,0.12,0.37,-0.06
2025-02-07,00:20:46:00,0.03,-0.62,0.81,-0.24,0.37,-0.12
2025-02-07,00:20:46:00,0.03,-0.62,0.81,-0.24,0.31,-0.12
2025-02-07,00:20:47:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:20:47:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:20:48:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:20:48:00,0.03,-0.62,0.81,-0.06,0.37,-0.18
2025-02-07,00:20:49:00,0.03,-0.62,0.81,-0.31,0.37,-0.18
2025-02-07,00:20:49:00,0.03,-0.62,0.81,-0.18,0.31,-0.18
2025-02-07,00:20:50:00,0.03,-0.62,0.81,-0.49,0.31,-0.18
2025-02-07,00:20:50:00,0.03,-0.62,0.81,0.0,0.31,-0.18
2025-02-07,00:20:51:00,0.03,-0.62,0.81,-0.37,0.37,-0.18
2025-02-07,00:20:51:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:20:52:00,0.03,-0.62,0.81,-0.18,0.31,-0.18
2025-02-07,00:20:52:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:20:53:00,0.03,-0.62,0.81,-0.12,0.31,-0.18
2025-02-07,00:20:53:00,0.03,-0.62,0.81,-0.24,0.37,-0.12
2025-02-07,00:20:54:00,0.03,-0.62,0.81,-0.31,0.37,-0.18
2025-02-07,00:20:54:00,0.03,-0.62,0.81,-0.24,0.31,-0.18
2025-02-07,00:20:55:00,0.03,-0.62,0.81,-0.18,0.31,-0.18
2025-02-07,00:20:55:00,0.03,-0.62,0.81,-0.18,0.31,-0.18
2025-02-07,00:20:56:00,0.03,-0.62,0.81,-0.06,0.37,-0.12
2025-02-07,00:20:56:00,0.03,-0.62,0.81,-0.24,0.37,-0.12
2025-02-07,00:20:57:00,0.03,-0.62,0.81,-0.31,0.31,-0.18
2025-02-07,00:20:57:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:20:58:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:20:58:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:20:59:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:20:59:00,0.03,-0.62,0.81,-0.06,0.31,-0.18
2025-02-07,00:21:00:00,0.03,-0.62,0.81,-0.24,0.37,-0.12
2025-02-07,00:21:00:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:21:01:00,0.03,-0.62,0.81,-0.24,0.31,-0.18
2025-02-07,00:21:01:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:21:02:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:21:02:00,0.03,-0.62,0.81,-0.06,0.31,-0.18
2025-02-07,00:21:03:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:03:00,0.03,-0.62,0.81,-0.24,0.31,-0.12
2025-02-07,00:21:04:00,0.03,-0.62,0.81,-0.06,0.37,-0.18
2025-02-07,00:21:04:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:05:00,0.03,-0.62,0.81,-0.31,0.31,-0.24
2025-02-07,00:21:05:00,0.03,-0.62,0.81,-0.12,0.37,-0.12
2025-02-07,00:21:06:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:06:00,0.03,-0.62,0.81,-0.06,0.31,-0.12
2025-02-07,00:21:07:00,0.03,-0.62,0.81,-0.31,0.37,-0.18
2025-02-07,00:21:07:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:08:00,0.03,-0.62,0.81,-0.31,0.37,-0.18
2025-02-07,00:21:08:00,0.03,-0.62,0.81,-0.31,0.37,-0.12
2025-02-07,00:21:09:00,0.03,-0.62,0.81,-0.12,0.31,-0.18
2025-02-07,00:21:09:00,0.03,-0.62,0.81,-0.06,0.37,-0.18
2025-02-07,00:21:10:00,0.03,-0.62,0.81,-0.43,0.37,-0.18
2025-02-07,00:21:10:00,0.03,-0.62,0.81,-0.37,0.37,-0.12
2025-02-07,00:21:11:00,0.03,-0.62,0.81,0.49,0.24,-0.31
2025-02-07,00:21:11:00,0.02,-0.59,0.81,0.31,0.24,-0.31
2025-02-07,00:21:12:00,0.03,-0.62,0.81,-0.55,0.37,-0.18
2025-02-07,00:21:12:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:21:13:00,0.03,-0.62,0.81,-0.31,0.37,-0.24
2025-02-07,00:21:13:00,0.03,-0.62,0.81,-0.18,0.37,-0.12
2025-02-07,00:21:14:00,0.03,-0.62,0.81,-0.18,0.43,-0.18
2025-02-07,00:21:14:00,0.03,-0.62,0.81,-0.55,0.37,-0.06
2025-02-07,00:21:15:00,0.03,-0.62,0.81,-0.55,0.37,-0.18
2025-02-07,00:21:15:00,0.03,-0.62,0.81,-0.43,0.31,-0.24
2025-02-07,00:21:16:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:16:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:17:00,0.03,-0.62,0.81,-0.18,0.31,-0.18
2025-02-07,00:21:17:00,0.03,-0.62,0.81,0.0,0.31,-0.24
2025-02-07,00:21:18:00,0.03,-0.62,0.81,-0.37,0.31,-0.24
2025-02-07,00:21:18:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:21:19:00,0.03,-0.62,0.81,-0.12,0.31,-0.18
2025-02-07,00:21:19:00,0.03,-0.62,0.81,-2.01,0.67,0.06
2025-02-07,00:21:20:00,0.02,-0.62,0.81,-0.31,0.43,0.06
2025-02-07,00:21:20:00,0.03,-0.62,0.81,-0.12,0.37,-0.24
2025-02-07,00:21:21:00,0.03,-0.62,0.81,0.24,0.37,-0.12
2025-02-07,00:21:21:00,0.03,-0.62,0.81,-0.37,0.37,-0.12
2025-02-07,00:21:22:00,0.03,-0.62,0.81,-0.61,0.43,-0.18
2025-02-07,00:21:22:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:23:00,0.03,-0.62,0.81,-0.18,0.37,-0.24
2025-02-07,00:21:23:00,0.03,-0.62,0.81,-0.37,0.37,-0.18
2025-02-07,00:21:24:00,0.03,-0.62,0.81,-0.49,0.37,-0.12
2025-02-07,00:21:24:00,0.03,-0.62,0.81,-0.37,0.37,-0.18
2025-02-07,00:21:25:00,0.03,-0.62,0.81,-0.12,0.37,-0.18
2025-02-07,00:21:25:00,0.03,-0.62,0.81,-0.18,0.37,-0.12
2025-02-07,00:21:26:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:21:26:00,0.03,-0.62,0.81,-0.24,0.31,-0.24
2025-02-07,00:21:27:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:27:00,0.03,-0.62,0.81,-0.12,0.31,-0.18
2025-02-07,00:21:28:00,0.03,-0.62,0.81,-0.18,0.31,-0.18
2025-02-07,00:21:28:00,0.03,-0.62,0.81,-0.06,0.31,-0.18
2025-02-07,00:21:29:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:29:00,0.03,-0.62,0.81,-0.24,0.37,-0.12
2025-02-07,00:21:30:00,0.03,-0.62,0.81,-0.24,0.37,-0.18
2025-02-07,00:21:30:00,0.03,-0.62,0.81,-0.18,0.31,-0.12
2025-02-07,00:21:31:00,0.03,-0.62,0.81,-0.18,0.37,-0.18
2025-02-07,00:21:31:00,0.03,-0.62,0.81,-0.31,0.37,-0.12
2025-02-07,00:21:32:00,0.03,-0.62,0.81,-0.24,0.37,-0.12
2025-02-07,00:21:32:00,0.03,-0.62,0.81,-0.49,0.31,-0.31
2025-02-07,00:21:33:00,0.03,-0.62,0.81,0.12,0.31,-0.31
2025-02-07,00:21:33:00,0.03,-0.62,0.81,-0.67,0.37,-0.06
2025-02-07,00:21:34:00,0.03,-0.64,0.8,0.61,0.37,-0.18
2025-02-07,00:21:34:00,0.07,-0.76,-1.61,195.8,251.16,2.99
2025-02-07,00:21:35:00,0.19,-0.6,1.71,357.48,195.19,128.05
2025-02-07,00:21:35:00,0.6,1.04,-0.89,-632.2,-86.18,-401.98
2025-02-07,00:21:36:00,1.11,-1.76,0.92,478.21,536.8,404.42
2025-02-07,00:21:36:00,-0.23,-0.59,-0.15,62.93,-105.71,13.49
2025-02-07,00:21:37:00,-0.05,-0.72,0.74,-3.05,-5.07,-11.35
2025-02-07,00:21:37:00,-0.05,-0.72,0.73,-0.12,-0.12,-1.34
2025-02-07,00:21:38:00,-0.03,-0.72,0.73,-0.06,-0.24,-1.16
2025-02-07,00:21:38:00,-0.02,-0.71,0.73,-0.24,-0.06,-0.98
2025-02-07,00:21:39:00,-0.02,-0.72,0.73,-0.12,0.06,-0.67
2025-02-07,00:21:39:00,-0.01,-0.72,0.73,1.46,-0.18,-0.12
2025-02-07,00:21:40:00,-0.01,-0.72,0.73,-1.1,-0.43,-0.18
2025-02-07,00:21:40:00,-0.01,-0.72,0.73,-0.43,0.18,-0.31
2025-02-07,00:21:41:00,-0.0,-0.72,0.73,1.4,1.28,0.49
2025-02-07,00:21:41:00,-0.0,-0.72,0.73,-0.37,-0.12,0.0
2025-02-07,00:21:42:00,-0.0,-0.72,0.73,-0.79,0.24,-0.18
2025-02-07,00:21:42:00,-0.0,-0.72,0.73,-0.31,0.31,-0.18
2025-02-07,00:21:43:00,-0.0,-0.72,0.73,-0.18,0.37,-0.24
2025-02-07,00:21:44:00,-0.0,-0.72,0.73,-0.12,0.31,-0.12
2025-02-07,00:21:44:00,-0.0,-0.72,0.73,-0.43,0.31,-0.24
2025-02-07,00:21:45:00,-0.0,-0.72,0.73,-0.24,0.31,-0.18
2025-02-07,00:21:45:00,0.0,-0.72,0.73,-0.31,0.37,-0.18
2025-02-07,00:21:46:00,0.0,-0.72,0.73,-0.31,0.37,-0.18
2025-02-07,00:21:46:00,0.0,-0.72,0.73,-0.12,0.31,-0.18
2025-02-07,00:21:47:00,0.0,-0.72,0.73,-0.37,0.37,-0.24
2025-02-07,00:21:47:00,0.0,-0.72,0.73,-0.31,0.31,-0.24
2025-02-07,00:21:48:00,0.0,-0.72,0.73,-0.18,0.37,-0.18
2025-02-07,00:21:48:00,0.0,-0.72,0.73,-0.37,0.37,-0.18
2025-02-07,00:21:49:00,0.0,-0.72,0.73,-0.24,0.31,-0.18
2025-02-07,00:21:49:00,0.0,-0.72,0.73,-0.31,0.31,-0.18
2025-02-07,00:21:50:00,0.0,-0.72,0.73,-0.06,0.24,-0.18
2025-02-07,00:21:50:00,0.0,-0.72,0.73,-0.06,0.37,-0.12
2025-02-07,00:21:51:00,0.0,-0.72,0.73,-0.37,0.37,-0.18
2025-02-07,00:21:51:00,0.0,-0.72,0.73,-0.24,0.31,-0.24
2025-02-07,00:21:52:00,0.0,-0.72,0.73,-0.12,0.37,-0.18
2025-02-07,00:21:52:00,0.0,-0.72,0.73,-0.43,0.43,-0.12
2025-02-07,00:21:53:00,0.0,-0.71,0.73,-0.18,0.37,-0.06
2025-02-07,00:21:53:00,0.0,-0.71,0.73,-0.43,0.43,-0.12
2025-02-07,00:21:54:00,0.0,-0.72,0.73,-0.61,0.31,-0.31
2025-02-07,00:21:54:00,0.0,-0.72,0.73,-0.18,0.55,0.06
2025-02-07,00:21:55:00,0.0,-0.72,0.73,-0.61,0.37,-0.12
2025-02-07,00:21:55:00,0.0,-0.72,0.73,-0.37,0.31,-0.18
2025-02-07,00:21:56:00,0.0,-0.72,0.73,-0.37,0.43,-0.06
2025-02-07,00:21:56:00,-0.02,-0.69,0.72,-1.4,-3.48,-3.78
2025-02-07,00:21:57:00,1.07,0.39,-1.92,-164.92,-558.35,-181.52
2025-02-07,00:21:57:00,0.06,0.26,-1.26,-92.59,-5.98,-0.79
2025-02-07,00:21:58:00,-0.25,-0.46,-0.59,184.57,285.89,68.66
2025-02-07,00:21:58:00,-0.02,-0.23,1.09,-63.05,-56.88,-37.72
2025-02-07,00:21:59:00,0.06,-0.61,0.82,-3.3,3.3,-0.67
2025-02-07,00:21:59:00,0.05,-0.61,0.82,-0.31,0.67,-0.55
2025-02-07,00:22:00:00,0.05,-0.61,0.82,-0.37,0.18,-0.55
2025-02-07,00:22:00:00,0.05,-0.61,0.82,-0.06,0.31,-0.49
2025-02-07,00:22:01:00,0.05,-0.61,0.82,0.06,0.31,-0.37
2025-02-07,00:22:01:00,0.05,-0.61,0.82,-0.31,0.43,-0.31
2025-02-07,00:22:02:00,0.05,-0.61,0.82,-0.18,0.37,-0.31
2025-02-07,00:22:02:00,0.05,-0.61,0.82,-0.12,0.31,-0.24
2025-02-07,00:22:03:00,0.06,-0.61,0.82,-0.24,0.37,-0.24
2025-02-07,00:22:03:00,0.06,-0.61,0.82,-0.24,0.43,-0.24
2025-02-07,00:22:04:00,0.06,-0.61,0.82,-0.31,0.37,-0.18
2025-02-07,00:22:04:00,0.06,-0.61,0.82,-0.18,0.31,-0.18
2025-02-07,00:22:05:00,0.06,-0.61,0.82,-0.12,0.43,-0.18
2025-02-07,00:22:05:00,0.06,-0.61,0.82,-0.31,0.37,-0.18
2025-02-07,00:22:06:00,0.06,-0.61,0.82,-0.18,0.31,-0.18
2025-02-07,00:22:06:00,0.06,-0.61,0.82,-0.18,0.31,-0.18
2025-02-07,00:22:07:00,0.06,-0.61,0.82,-0.31,0.24,-0.24
2025-02-07,00:22:07:00,0.06,-0.61,0.82,-0.31,0.31,-0.12
2025-02-07,00:22:08:00,0.06,-0.61,0.82,-0.31,0.37,-0.18
2025-02-07,00:22:08:00,0.06,-0.61,0.82,-0.43,0.31,-0.18
2025-02-07,00:22:09:00,0.06,-0.61,0.82,-0.24,0.37,-0.12
2025-02-07,00:22:09:00,0.06,-0.61,0.82,-0.37,0.37,-0.18
2025-02-07,00:22:10:00,0.06,-0.61,0.82,-0.24,0.31,-0.18
2025-02-07,00:22:10:00,0.06,-0.61,0.82,-0.18,0.37,-0.18
2025-02-07,00:22:11:00,0.06,-0.61,0.82,-0.31,0.37,-0.24
2025-02-07,00:22:11:00,0.06,-0.61,0.82,-0.18,0.37,-0.24
2025-02-07,00:22:12:00,0.06,-0.61,0.82,-0.24,0.43,-0.24
2025-02-07,00:22:12:00,0.06,-0.61,0.82,-0.18,0.37,-0.18
2025-02-07,00:22:13:00,0.06,-0.61,0.82,-0.18,0.31,-0.12
2025-02-07,00:22:13:00,0.06,-0.61,0.82,-0.24,0.37,-0.18
2025-02-07,00:22:14:00,0.06,-0.61,0.82,-0.12,0.31,-0.12
2025-02-07,00:22:14:00,0.06,-0.61,0.82,-0.06,0.49,0.0
2025-02-07,00:22:15:00,0.06,-0.61,0.82,0.12,0.12,-0.12
2025-02-07,00:22:15:00,0.06,-0.61,0.82,-0.06,0.0,-0.31
2025-02-07,00:22:16:00,0.06,-0.61,0.82,-0.18,0.12,-0.12
2025-02-07,00:22:16:00,0.06,-0.61,0.82,-0.43,0.24,-0.24
2025-02-07,00:22:17:00,0.06,-0.61,0.82,-0.18,0.31,-0.18
2025-02-07,00:22:17:00,0.06,-0.61,0.82,-0.06,0.31,-0.18
2025-02-07,00:22:18:00,0.06,-0.61,0.82,-0.24,0.31,-0.12
2025-02-07,00:22:18:00,0.06,-0.61,0.82,-0.18,0.31,-0.18
2025-02-07,00:22:19:00,0.06,-0.61,0.82,-0.43,0.31,-0.24
2025-02-07,00:22:19:00,0.06,-0.61,0.82,-0.24,0.31,-0.12
2025-02-07,00:22:20:00,0.06,-0.61,0.82,-0.31,0.37,-0.12
2025-02-07,00:22:20:00,0.06,-0.61,0.82,-0.06,0.31,-0.12
2025-02-07,00:22:21:00,0.06,-0.61,0.82,-0.24,0.43,-0.18
2025-02-07,00:22:21:00,0.06,-0.61,0.82,-0.43,0.55,-0.06
2025-02-07,00:22:22:00,0.06,-0.61,0.82,-0.12,0.49,-0.24
2025-02-07,00:22:22:00,0.53,-0.67,2.67,127.32,334.23,257.63
2025-02-07,00:22:23:00,-0.24,-1.32,1.3,131.96,-18.01,-61.52
2025-02-07,00:22:23:00,0.09,-0.54,0.87,-0.67,0.73,-0.79
2025-02-07,00:22:24:00,0.09,-0.54,0.87,-0.12,0.37,-0.12
2025-02-07,00:22:24:00,0.09,-0.54,0.87,0.0,0.37,-0.18
2025-02-07,00:22:25:00,0.09,-0.54,0.87,-0.55,0.43,-0.18
2025-02-07,00:22:25:00,0.09,-0.54,0.87,-0.06,0.37,-0.18
2025-02-07,00:22:26:00,0.09,-0.54,0.87,-0.24,0.43,-0.18
2025-02-07,00:22:26:00,0.09,-0.54,0.87,0.55,0.37,-0.18
2025-02-07,00:22:27:00,0.09,-0.54,0.87,-0.31,0.37,-0.18
2025-02-07,00:22:27:00,0.09,-0.54,0.87,-0.61,0.37,-0.12
2025-02-07,00:22:28:00,0.09,-0.53,0.87,0.06,0.37,-0.18
2025-02-07,00:22:28:00,0.09,-0.54,0.87,-0.73,0.37,-0.18
